[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	38
[Rejected]	72
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     0.1185	    -0.2352	     0.4151	    -0.3490	     1.0216	     0.4277	     1.1275	     0.3742	     1.2580	     1.3014	     0.2056	    -1.0627	     0.8752	     0.0649	     0.7932	     0.3854	     0.8548	     0.3523	     1.4786	     0.6853	     0.8781	     1.1445	     0.4396	     0.7678	     0.0298	     0.6982	    -0.0681	     0.1234	     1.2559	     0.5606	    -0.2778	    -0.1733	     0.4667	
     0.5663	    -0.0501	     0.7782	    -0.2141	     1.3620	     0.6191	     1.3369	     0.4699	     1.2235	     1.2183	     0.6072	    -0.7451	     0.2603	    -0.5609	     0.8998	     0.3705	     0.9818	     0.5327	     1.6269	     0.8390	     1.0279	     1.3351	     0.5957	     1.1435	     0.1984	     0.8542	    -0.2100	     0.4175	     1.1837	     1.8428	    -0.6990	    -0.0376	     1.3043	
     0.8478	     0.0228	     1.0308	    -0.0768	     1.5941	     0.7453	     1.4757	     0.5185	     1.3882	     1.3289	     0.8432	    -0.5577	    -1.3804	    -1.4495	     1.1963	     0.2269	     1.1120	     0.6794	     1.8245	     0.9794	     1.1401	     1.4331	     0.6592	     1.4132	     0.2886	     1.1962	    -0.3285	     0.5555	     1.3131	     2.5244	    -1.0519	     0.0299	     1.8666	
     0.7247	    -0.1497	     0.9688	    -0.1545	     1.5023	     0.5955	     1.4404	     0.4997	     1.6745	     1.5845	     0.7232	    -0.7169	    -1.9607	    -2.1851	     1.3069	     0.2160	     1.0948	     0.6143	     1.9210	     0.9206	     1.1001	     1.3562	     0.5525	     1.3607	     0.1560	     1.3068	    -0.3120	     0.3751	     1.5680	     2.0146	    -1.2048	    -0.0384	     2.0682	
     0.2384	    -0.5120	     0.6700	    -0.4556	     1.1510	     0.2301	     1.2702	     0.4377	     1.8055	     1.7147	     0.3092	    -1.1161	    -0.9953	    -2.4863	     1.3014	     0.3548	     0.9136	     0.3759	     1.8331	     0.6641	     0.9244	     1.1688	     0.3478	     0.9780	    -0.1522	     1.2566	    -0.1991	    -0.0782	     1.6982	     0.6539	    -1.2574	    -0.1560	     1.2094	
    -0.1560	    -0.7136	     0.4998	    -0.6015	     0.8922	     0.0034	     1.1565	     0.4409	     1.7270	     1.6598	    -0.0155	    -1.4015	     0.6635	    -2.4737	     1.4104	     0.5163	     0.7889	     0.2723	     1.7335	     0.5104	     0.8287	     1.1123	     0.2498	     0.6227	    -0.3216	     1.3319	    -0.0775	    -0.4162	     1.6543	    -0.4025	    -1.2464	    -0.2650	    -0.1662	
    -0.1804	    -0.5552	     0.5955	    -0.3796	     0.8734	     0.1203	     1.1494	     0.5444	     1.4729	     1.4183	    -0.0524	    -1.4188	     2.3834	    -1.9875	     1.5892	     0.5603	     0.8618	     0.4582	     1.7359	     0.6437	     0.9283	     1.1955	     0.3423	     0.5702	    -0.1577	     1.5193	     0.0574	    -0.3731	     1.4339	    -0.4182	    -0.9727	    -0.3584	    -1.1081	
     0.0589	    -0.2077	     0.7963	    -0.0070	     0.9894	     0.3602	     1.1651	     0.6699	     1.0345	     0.9846	     0.0692	    -1.2635	     3.2131	    -0.7609	     1.5947	     0.5116	     1.0446	     0.7750	     1.7516	     0.9135	     1.1048	     1.2457	     0.5306	     0.7592	     0.1756	     1.5640	     0.2409	    -0.0547	     1.0010	     0.1355	    -0.4213	    -0.3348	    -1.3042	
     0.2479	     0.0173	     0.9139	     0.1624	     1.0969	     0.4057	     1.0977	     0.7185	     0.5451	     0.5344	     0.1539	    -1.0541	     2.6822	     0.5324	     1.3210	     0.5226	     1.1661	     0.9413	     1.6080	     1.0421	     1.1848	     1.1657	     0.6066	     0.9294	     0.2901	     1.3005	     0.3656	     0.1963	     0.5210	     0.4445	    -0.0566	    -0.2101	    -0.9191	
     0.2134	     0.0362	     0.9265	     0.0463	     1.1063	     0.1555	     0.9134	     0.6158	     0.1969	     0.2646	     0.1790	    -0.9090	     1.9152	     0.7692	     0.8834	     0.5101	     1.1222	     0.8645	     1.2873	     0.9300	     1.1032	     0.9712	     0.4608	     0.9709	     0.0392	     0.8370	     0.3358	     0.1916	     0.2042	     0.4704	    -0.1751	    -0.1309	    -0.4972	
     0.0502	    -0.0462	     0.8645	    -0.1960	     1.1133	    -0.2115	     0.7549	     0.4503	     0.1161	     0.2050	     0.2299	    -0.9161	     2.0202	     0.1112	     0.6238	     0.3752	     1.0054	     0.6598	     0.9736	     0.7018	     0.9581	     0.8080	     0.1918	     0.9960	    -0.3436	     0.5656	     0.2150	     0.0159	     0.1603	     0.6711	    -0.6723	    -0.0799	    -0.3631	
    -0.0415	    -0.0987	     0.8645	    -0.3184	     1.3329	    -0.3809	     0.9369	     0.4613	     0.4079	     0.4207	     0.4605	    -0.9796	     2.8280	    -0.2817	     0.8340	     0.3658	     1.0312	     0.5304	     0.9288	     0.5975	     0.9589	     0.9414	     0.0984	     1.1764	    -0.5177	     0.7962	     0.2009	    -0.1245	     0.4402	     1.1605	    -1.0236	    -0.0533	    -0.7176	
     0.0714	    -0.0376	     0.9947	    -0.1968	     1.7808	    -0.2436	     1.4114	     0.6573	     0.8557	     0.7720	     0.7883	    -0.8823	     3.6209	     0.0493	     1.3061	     0.6724	     1.2540	     0.5829	     1.1092	     0.7245	     1.1801	     1.3876	     0.2969	     1.4956	    -0.3663	     1.3342	     0.3891	    -0.0798	     0.8559	     1.4829	    -0.7946	    -0.1568	    -1.7873	
     0.2337	     0.0409	     1.0566	     0.0141	     2.0662	    -0.0303	     1.7094	     0.7444	     1.0432	     0.9203	     0.9185	    -0.6878	     3.4853	     0.6712	     1.4324	     0.9438	     1.3677	     0.6801	     1.1139	     0.8657	     1.3471	     1.7076	     0.4670	     1.6211	    -0.1028	     1.5326	     0.5146	     0.0473	     1.0481	     1.2060	    -0.3578	    -0.3113	    -2.7559	
     0.4424	     0.1554	     1.0449	     0.2675	     2.1400	     0.2348	     1.7455	     0.7154	     1.0157	     0.8803	     0.8723	    -0.4298	     2.1708	     1.4382	     1.1382	     0.9132	     1.3669	     0.7774	     0.9751	     1.0006	     1.3965	     1.7648	     0.5368	     1.6015	     0.2203	     1.2824	     0.4723	     0.1908	     1.0488	     0.7245	    -0.0504	    -0.3270	    -2.7912	
     0.9223	     0.5240	     1.2527	     0.7757	     2.3674	     0.7908	     1.9086	     0.9546	     1.0251	     0.9085	     1.0762	     0.0596	     0.6572	     2.4625	     0.9979	     0.9195	     1.6030	     1.0919	     1.0732	     1.3676	     1.6467	     1.9397	     0.8796	     1.7881	     0.7944	     1.0958	     0.6958	     0.5320	     1.0496	     0.6641	     0.4492	    -0.2376	    -2.2853	
     1.3490	     0.9483	     1.4817	     1.2651	     2.5243	     1.3265	     2.0184	     1.3232	     0.9083	     0.8136	     1.2895	     0.6368	    -0.3381	     2.8868	     0.9971	     1.1281	     1.8837	     1.4197	     1.2684	     1.7425	     1.9094	     2.0480	     1.3282	     1.9481	     1.3097	     0.9821	     1.1640	     0.8567	     0.9022	     0.5974	     1.0241	    -0.2329	    -1.7230	
     1.2062	     0.9538	     1.2496	     1.2486	     2.1227	     1.2982	     1.6639	     1.2448	     0.3906	     0.3305	     1.1177	     0.8203	    -0.5255	     1.5480	     0.7045	     1.1273	     1.6955	     1.3319	     1.0410	     1.6351	     1.7126	     1.6747	     1.2984	     1.6391	     1.2689	     0.6495	     1.2291	     0.7484	     0.3736	    -0.0104	     0.8947	    -0.2642	    -1.1944	
     0.8235	     0.7004	     0.8378	     0.9404	     1.5510	     0.9210	     1.1416	     0.8385	    -0.2642	    -0.2750	     0.9342	     0.6525	     0.7411	    -0.7491	     0.3822	     0.9101	     1.2406	     1.0535	     0.5877	     1.2900	     1.2491	     1.1359	     0.9376	     1.1984	     0.9348	     0.3539	     0.8354	     0.4841	    -0.2601	    -0.4174	     0.1324	    -0.2093	    -0.6133	
     0.8729	     0.7201	     0.8661	     0.9208	     1.4820	     0.8292	     1.0075	     0.6777	    -0.5340	    -0.5040	     1.2416	     0.7246	     2.9018	    -1.9742	     0.4332	     0.8199	     1.0359	     1.1037	     0.4371	     1.2288	     1.0601	     1.0151	     0.8019	     1.2133	     0.9066	     0.4166	     0.5123	     0.6010	    -0.4915	     0.2108	    -0.2692	    -0.0517	     0.4157	
     1.3466	     1.1224	     1.3617	     1.2847	     1.9282	     1.1414	     1.3267	     0.8707	    -0.2180	    -0.2005	     1.8212	     1.1889	     3.6978	    -1.7977	     0.6238	     0.9328	     1.2069	     1.4927	     0.6504	     1.5464	     1.2310	     1.3696	     1.0309	     1.7152	     1.2893	     0.6009	     0.4770	     1.0551	    -0.1746	     1.6225	     0.0932	     0.1036	     1.4415	
     1.8752	     1.6259	     1.9625	     1.7889	     2.4458	     1.6425	     1.7815	     1.1930	     0.2306	     0.2427	     2.2377	     1.7371	     2.1434	    -1.0762	     0.6763	     1.1312	     1.5496	     1.9530	     0.9720	     1.9762	     1.5463	     1.8731	     1.4340	     2.3026	     1.8085	     0.6488	     0.6872	     1.5413	     0.2638	     2.9134	     0.9315	     0.1608	     1.8956	
     2.2556	     1.9976	     2.3240	     2.2399	     2.6090	     2.1562	     2.0082	     1.4589	     0.2730	     0.3642	     2.2800	     2.1520	    -0.0691	     0.0595	     0.7626	     1.3116	     1.7967	     2.2777	     1.2033	     2.2664	     1.7738	     2.0817	     1.8521	     2.5646	     2.2955	     0.7115	     1.0456	     1.8997	     0.3234	     3.2890	     1.7495	     0.1844	     2.2336	
     2.2979	     2.0408	     2.2527	     2.4062	     2.2278	     2.4778	     1.7596	     1.5075	    -0.0446	     0.1117	     1.9969	     2.2406	    -1.1608	     1.6860	     0.9524	     1.3077	     1.7583	     2.3099	     1.1665	     2.2421	     1.7071	     1.7766	     2.0701	     2.2956	     2.5379	     0.8754	     1.2581	     1.9695	     0.0034	     2.8044	     2.0044	     0.2447	     2.4587	
     1.9740	     1.7529	     1.9170	     2.2423	     1.6043	     2.5429	     1.2012	     1.3130	    -0.5199	    -0.3973	     1.6691	     1.9810	    -1.0133	     3.3212	     0.9814	     0.9893	     1.5073	     2.0777	     0.8590	     2.0013	     1.4310	     1.2237	     2.0317	     1.7897	     2.4947	     0.9193	     1.1130	     1.7068	    -0.5181	     2.4263	     1.8005	     0.2385	     2.2791	
     1.6619	     1.4588	     1.7594	     2.0619	     1.2428	     2.5570	     0.8239	     1.1318	    -1.0101	    -0.9894	     1.6785	     1.7348	    -0.3396	     4.0185	     0.8896	     0.5728	     1.3732	     1.9036	     0.5783	     1.8899	     1.2742	     0.8896	     1.9744	     1.5725	     2.4241	     0.8746	     0.7970	     1.4064	    -1.0459	     2.7071	     1.8068	     0.0150	     1.5890	
     1.5929	     1.3702	     1.8550	     1.9772	     1.2451	     2.5719	     0.8161	     1.1193	    -1.2250	    -1.2757	     1.8926	     1.6524	     0.0502	     3.0232	     0.9100	     0.3642	     1.4124	     1.8722	     0.5312	     1.9488	     1.3275	     0.9155	     2.0183	     1.6752	     2.3873	     0.9272	     0.5538	     1.2880	    -1.2710	     2.8263	     1.9331	    -0.3019	     0.3726	
     1.5403	     1.2918	     1.8488	     1.7137	     1.1682	     2.2903	     0.8530	     1.0659	    -1.0830	    -1.1494	     1.9044	     1.3128	    -0.0659	     0.7371	     0.9343	     0.2803	     1.3269	     1.7287	     0.5249	     1.8350	     1.2914	     0.9374	     1.8717	     1.6187	     2.0665	     0.9138	     0.3358	     1.1861	    -1.1291	     1.9393	     1.4154	    -0.5285	    -0.5505	
     1.4023	     1.0738	     1.7107	     1.2533	     0.9792	     1.7445	     0.9024	     0.9554	    -0.5277	    -0.5863	     1.8024	     0.6415	     0.4313	    -1.4338	     1.0026	     0.2889	     1.1599	     1.4589	     0.5657	     1.5323	     1.1416	     0.9006	     1.5344	     1.3576	     1.4775	     0.9217	     0.1954	     1.0010	    -0.5715	     0.8429	     0.2775	    -0.6917	    -0.8078	
     1.3678	     0.8832	     1.7594	     0.9364	     1.1063	     1.3704	     1.2106	     1.0855	     0.3812	     0.3438	     1.8934	     0.1670	     1.7567	    -2.1216	     1.3845	     0.5383	     1.2430	     1.3672	     0.9218	     1.3990	     1.2201	     1.1515	     1.4199	     1.3568	     1.0587	     1.2919	     0.3005	     0.9445	     0.3540	     0.7856	    -0.4425	    -0.7560	    -0.6972	
     1.4603	     0.8502	     1.9311	     0.8541	     1.4710	     1.2778	     1.5502	     1.2714	     0.8675	     0.8434	     2.0714	     0.1772	     2.5888	    -0.9789	     1.7743	     0.7085	     1.4610	     1.4581	     1.2959	     1.4711	     1.4514	     1.5013	     1.5062	     1.6360	     0.9474	     1.7083	     0.4009	     1.0284	     0.8449	     1.6436	    -0.2590	    -0.7191	    -0.1835	
     1.5317	     1.0149	     2.0433	     0.9262	     1.7047	     1.3124	     1.5706	     1.1914	     0.3710	     0.3744	     2.1804	     0.4901	     3.0218	     1.0312	     1.6606	     0.4983	     1.4775	     1.5507	     1.2920	     1.5488	     1.5095	     1.5656	     1.5086	     1.8603	     1.0007	     1.6385	     0.2856	     1.1280	     0.3375	     2.5903	     0.4665	    -0.7677	     0.2275	
     1.6039	     1.3522	     2.1287	     1.1513	     1.8239	     1.4167	     1.4129	     0.9593	    -0.5081	    -0.4742	     2.2643	     0.9434	     3.4288	     2.2789	     1.1798	     0.1775	     1.3810	     1.6213	     1.0614	     1.6249	     1.4349	     1.4605	     1.4403	     2.0454	     1.1819	     1.2001	     0.0621	     1.2613	    -0.5550	     3.1228	     1.2923	    -0.8815	     0.1671	
     1.7513	     1.6659	     2.1891	     1.4133	     1.9172	     1.4919	     1.2969	     0.8048	    -1.0007	    -0.9730	     2.2761	     1.2822	     2.4304	     1.9848	     0.7414	    -0.0405	     1.2908	     1.6519	     0.8645	     1.6594	     1.3487	     1.3680	     1.3776	     2.1442	     1.3716	     0.7499	    -0.1591	     1.4276	    -1.0491	     2.8585	     1.7911	    -0.9309	     0.1098	
     1.6846	     1.5992	     1.8942	     1.3937	     1.6717	     1.3249	     1.0380	     0.6401	    -1.1756	    -1.1620	     1.9491	     1.2242	     0.0886	     0.8139	     0.3195	    -0.2499	     1.0203	     1.4401	     0.6206	     1.4155	     1.1299	     1.1155	     1.1870	     1.7975	     1.2956	     0.2935	    -0.4155	     1.3531	    -1.1840	     1.4507	     1.6962	    -0.7772	     0.2275	
     1.1984	     1.0949	     1.1147	     0.9843	     0.8969	     0.8645	     0.4828	     0.3601	    -1.2203	    -1.2059	     1.1860	     0.7952	    -0.8212	    -0.1507	    -0.0633	    -0.5252	     0.4987	     0.8935	     0.2254	     0.8406	     0.6585	     0.5649	     0.7855	     0.8815	     0.8619	    -0.0869	    -0.6406	     0.9053	    -1.1675	    -0.7123	     1.0868	    -0.4619	     0.1867	
     0.7098	     0.6118	     0.3328	     0.5639	     0.1369	     0.4661	     0.0303	     0.2448	    -0.8799	    -0.8436	     0.4527	     0.4070	     0.8258	    -0.4393	     0.0262	    -0.5652	     0.1011	     0.3845	     0.0144	     0.2900	     0.2209	     0.1108	     0.4804	    -0.0267	     0.4446	    -0.0140	    -0.5387	     0.4465	    -0.8099	    -2.2205	     0.4084	    -0.3607	    -0.5207	
     0.6706	     0.5969	     0.0606	     0.5184	    -0.0670	     0.4551	     0.0412	     0.4848	    -0.2674	    -0.2099	     0.2856	     0.3231	     2.4132	    -0.1499	     0.6230	    -0.1150	     0.0689	     0.2943	     0.1846	     0.1544	     0.1378	     0.1163	     0.5486	    -0.2627	     0.3960	     0.5280	     0.0982	     0.4026	    -0.2099	    -2.0017	     0.1081	    -0.5489	    -1.9865	
     1.0117	     0.9624	     0.2238	     0.7404	     0.1142	     0.6089	     0.2718	     0.8644	     0.2393	     0.3250	     0.6566	     0.4344	     1.8148	     0.2963	     1.1916	     0.5407	     0.2211	     0.5053	     0.4732	     0.3253	     0.2711	     0.3798	     0.8192	     0.0251	     0.5309	     1.0778	     0.8675	     0.7398	     0.3030	    -0.6998	     0.1637	    -0.6195	    -2.9425	
     1.2941	     1.2283	     0.3547	     0.8408	     0.1330	     0.5320	     0.2601	     0.9977	     0.5514	     0.6552	     1.0032	     0.4909	     0.4650	     0.4077	     1.1986	     0.9532	     0.2219	     0.5860	     0.5328	     0.4108	     0.2617	     0.3916	     0.8560	     0.2086	     0.4509	     1.1389	     1.2134	     0.9963	     0.6151	     0.2947	     0.3041	    -0.2360	    -2.3904	
     1.2400	     1.1114	     0.2732	     0.6423	    -0.1054	     0.1399	     0.0012	     0.7483	     0.6189	     0.6630	     1.0322	     0.4870	     0.7780	     0.2367	     0.6206	     0.8959	    -0.0213	     0.3798	     0.3061	     0.2132	    -0.0042	     0.1210	     0.5180	     0.0667	     0.1066	     0.6237	     1.0464	     0.8896	     0.6324	     0.6343	     0.3402	     0.3585	    -1.1254	
     1.0172	     0.8040	     0.2779	     0.4055	    -0.1760	    -0.2264	    -0.0968	     0.3789	     0.4863	     0.4270	     1.0581	     0.5513	     2.2602	     0.3896	     0.0175	     0.5587	    -0.2667	     0.1586	     0.0426	     0.0022	    -0.2763	    -0.0186	     0.1298	     0.0619	    -0.1749	     0.0151	     0.6268	     0.6292	     0.4363	     1.0327	     0.2218	     0.6361	    -0.2203	
     0.9153	     0.6056	     0.6339	     0.3929	     0.1926	    -0.2460	     0.1338	     0.2134	     0.3028	     0.2168	     1.3420	     0.6195	     2.5332	     1.1590	    -0.2256	     0.3258	    -0.2879	     0.2159	    -0.0789	     0.0555	    -0.2787	     0.1908	     0.0286	     0.4941	    -0.1114	    -0.2892	     0.2699	     0.5320	     0.2324	     1.8617	     0.1371	     0.5153	    -0.0964	
     1.0470	     0.7067	     1.1790	     0.6196	     0.7887	     0.0701	     0.5173	     0.3609	     0.3004	     0.2560	     1.7514	     0.6737	     1.3881	     2.0186	    -0.1872	     0.4371	    -0.0244	     0.5586	    -0.0052	     0.3692	    -0.0191	     0.5829	     0.2325	     1.1474	     0.2141	    -0.2288	     0.2190	     0.6880	     0.2748	     2.6381	     0.3018	     0.2996	    -0.5490	
     1.2266	     0.9593	     1.5405	     0.8666	     1.2592	     0.4120	     0.8545	     0.6879	     0.6745	     0.6411	     2.0196	     0.8650	     0.3717	     2.2538	     0.0003	     0.7806	     0.3254	     0.9146	     0.2065	     0.7198	     0.2891	     0.9516	     0.5392	     1.6485	     0.4995	     0.0457	     0.4323	     0.8880	     0.6904	     2.7722	     0.6335	     0.1161	    -0.7278	
     1.1843	     1.0596	     1.5601	     0.9098	     1.4373	     0.4983	     1.0341	     0.9114	     1.1741	     1.1022	     1.9891	     1.0768	    -0.0040	     1.8005	     0.1571	     1.0347	     0.4524	     1.0127	     0.3265	     0.8382	     0.4013	     1.1304	     0.6804	     1.7952	     0.5364	     0.2566	     0.5460	     0.8967	     1.1720	     2.3856	     0.8680	    -0.0713	    -0.5654	
     0.9717	     0.9295	     1.3813	     0.7404	     1.3471	     0.3461	     1.0035	     0.8879	     1.3616	     1.2952	     1.7444	     1.0674	    -0.1067	     0.9496	     0.1932	     1.0497	     0.2877	     0.8292	     0.2301	     0.6657	     0.2648	     1.0504	     0.5933	     1.6415	     0.3905	     0.2966	     0.3703	     0.7312	     1.3390	     1.9221	     0.8994	    -0.2564	    -0.3968	
     0.8165	     0.7122	     1.1813	     0.5318	     1.1220	     0.1532	     0.8161	     0.7444	     1.2094	     1.1869	     1.5797	     0.8156	    -0.1718	     0.1795	     0.2654	     0.9869	     0.0274	     0.5405	    -0.0044	     0.3645	     0.0036	     0.8057	     0.4443	     1.3521	     0.2564	     0.3594	     0.0770	     0.5524	     1.1979	     1.4374	     0.8257	    -0.3584	     0.0942	
     0.7545	     0.5201	     1.0237	     0.3867	     0.8600	     0.0834	     0.6091	     0.6283	     0.9059	     0.9148	     1.6471	     0.5286	    -0.1381	     0.0947	     0.5383	     1.0049	    -0.1993	     0.3335	    -0.2899	     0.1120	    -0.2324	     0.5445	     0.3933	     1.0948	     0.2580	     0.6260	    -0.0987	     0.4253	     0.9273	     0.9017	     0.8759	    -0.3489	     0.6329	
     0.6831	     0.3546	     0.9210	     0.2816	     0.6608	     0.1603	     0.5079	     0.5766	     0.5945	     0.6058	     1.8408	     0.2980	     0.3309	     0.3975	     0.9053	     1.0779	    -0.3852	     0.2268	    -0.5032	    -0.0747	    -0.3846	     0.4057	     0.4161	     0.9372	     0.3090	     0.9781	    -0.1097	     0.3359	     0.6324	     0.6704	     0.9370	    -0.3474	     0.6455	
     0.5953	     0.1695	     0.8700	     0.1043	     0.5722	     0.1454	     0.5220	     0.5507	     0.3930	     0.4301	     2.0134	     0.0219	     1.4297	     0.0877	     1.0598	     1.1532	    -0.5608	     0.1053	    -0.6130	    -0.2417	    -0.4881	     0.4167	     0.3839	     0.9043	     0.1772	     1.0942	     0.0331	     0.2426	     0.4332	     1.1966	     0.6570	    -0.3466	     0.1977	
     0.5106	    -0.0117	     0.8614	    -0.1529	     0.5753	    -0.0727	     0.5016	     0.5366	     0.4675	     0.5501	     2.1106	    -0.2338	     2.5245	    -0.8330	     0.9092	     1.3014	    -0.7099	    -0.0728	    -0.6789	    -0.4197	    -0.5987	     0.4512	     0.2757	     0.9348	    -0.1585	     0.9209	     0.3821	     0.0865	     0.5140	     2.3675	     0.2163	    -0.1584	    -0.3294	
     0.3961	    -0.1528	     0.8033	    -0.4580	     0.5432	    -0.3966	     0.3675	     0.5028	     0.6691	     0.7713	     2.0000	    -0.2934	     2.2728	    -1.5773	     0.8606	     1.4143	    -0.8385	    -0.2547	    -0.7048	    -0.5993	    -0.7469	     0.4018	     0.1133	     0.8705	    -0.5232	     0.8880	     0.7381	    -0.1401	     0.7194	     3.1267	     0.0241	     0.2291	    -0.3670	
     0.1255	    -0.3230	     0.4982	    -0.8611	     0.2177	    -0.8460	     0.1165	     0.3060	     0.6353	     0.7046	     1.5648	    -0.2769	     0.5521	    -1.8675	     1.0732	     1.2026	    -1.0761	    -0.5551	    -0.7785	    -0.9068	    -1.0198	     0.1681	    -0.2168	     0.4564	    -0.9749	     1.1413	     0.7154	    -0.4711	     0.6606	     2.1966	    -0.2041	     0.5404	    -0.1207	
    -0.3019	    -0.5952	    -0.0829	    -1.3395	    -0.4458	    -1.4208	    -0.2184	    -0.0524	     0.4918	     0.4968	     0.8730	    -0.4008	    -0.4918	    -1.9514	     1.2026	     0.7665	    -1.4502	    -1.0115	    -0.8883	    -1.4024	    -1.4159	    -0.2084	    -0.6937	    -0.3451	    -1.5513	     1.3240	     0.3146	    -0.8578	     0.4669	    -0.2731	    -0.7319	     0.5538	    -0.4015	
    -0.6690	    -0.8226	    -0.6201	    -1.7105	    -1.0771	    -1.8890	    -0.4960	    -0.3677	     0.3977	     0.3054	     0.2441	    -0.5145	     0.7058	    -1.7930	     1.1931	     0.3564	    -1.7412	    -1.3927	    -0.8789	    -1.8604	    -1.7327	    -0.4774	    -1.1125	    -1.1254	    -2.0211	     1.3272	    -0.1897	    -1.1040	     0.3328	    -2.5773	    -1.3342	     0.2902	    -1.3701	
    -0.7678	    -0.8108	    -0.8436	    -1.8148	    -1.3461	    -2.0302	    -0.5838	    -0.5034	     0.1608	     0.0082	    -0.0163	    -0.3734	     2.5434	    -1.1632	     1.1947	     0.0623	    -1.8188	    -1.5338	    -0.6875	    -2.0377	    -1.8072	    -0.5072	    -1.2748	    -1.4705	    -2.1364	     1.3013	    -0.6155	    -1.1024	     0.0936	    -3.1788	    -1.5789	    -0.0329	    -2.9127	
    -0.5944	    -0.6603	    -0.8052	    -1.7505	    -1.3320	    -1.9188	    -0.5658	    -0.4548	    -0.1317	    -0.2444	     0.0998	    -0.1734	     2.7198	    -0.5664	     0.9877	    -0.0687	    -1.7945	    -1.5393	    -0.4821	    -2.0581	    -1.7539	    -0.4405	    -1.2199	    -1.4384	    -1.9897	     1.0879	    -0.8626	    -0.9095	    -0.1738	    -2.1279	    -1.4440	    -0.2721	    -4.4554	
    -0.3309	    -0.5567	    -0.7260	    -1.7301	    -1.2395	    -1.8200	    -0.5626	    -0.3787	    -0.1905	    -0.2279	     0.4284	    -0.2322	     1.6383	    -0.7044	     0.4708	    -0.0554	    -1.8165	    -1.5817	    -0.3848	    -2.1036	    -1.7696	    -0.4460	    -1.1588	    -1.3121	    -1.9035	     0.5993	    -1.0171	    -0.6883	    -0.2083	    -0.4770	    -1.3162	    -0.5183	    -4.9668	
    -0.1255	    -0.4156	    -0.6037	    -1.6469	    -1.0269	    -1.7181	    -0.4160	    -0.2305	    -0.0258	    -0.0107	     0.8628	    -0.2902	     1.2571	    -1.1083	     0.1038	     0.1846	    -1.7459	    -1.5229	    -0.2468	    -2.0604	    -1.7155	    -0.3699	    -1.0560	    -1.0745	    -1.8352	     0.2519	    -0.9669	    -0.4413	    -0.0154	     1.0797	    -1.0872	    -0.6862	    -4.4758	
     0.0353	    -0.1623	    -0.4068	    -1.3254	    -0.6513	    -1.4232	    -0.1172	     0.0605	     0.0816	     0.1266	     1.2134	     0.0533	     1.3191	    -1.0581	     0.0309	     0.6481	    -1.4565	    -1.2562	     0.0011	    -1.7757	    -1.4622	    -0.1331	    -0.7400	    -0.6902	    -1.5451	     0.1194	    -0.5371	    -0.1801	     0.1101	     2.2436	    -0.4127	    -0.6305	    -3.6147	
     0.0581	    -0.0376	    -0.3621	    -0.9905	    -0.4340	    -1.0820	    -0.0646	     0.3475	    -0.1466	    -0.0765	     1.1554	     0.5537	     0.3309	    -0.7405	    -0.2421	     0.9736	    -1.2392	    -1.0633	     0.0928	    -1.5248	    -1.2284	    -0.0947	    -0.4074	    -0.4965	    -1.2047	    -0.2453	     0.0001	    -0.1284	    -0.1299	     2.4687	     0.3386	    -0.4235	    -2.5951	
    -0.2658	    -0.3356	    -0.7001	    -1.0211	    -0.6756	    -1.0350	    -0.4583	     0.4228	    -0.6336	    -0.5534	     0.5844	     0.7042	    -0.9223	    -0.5523	    -0.7911	     0.9367	    -1.3263	    -1.2546	    -0.1134	    -1.6354	    -1.2488	    -0.4727	    -0.2968	    -0.8086	    -1.1678	    -0.8484	     0.2809	    -0.4758	    -0.6342	     1.4366	     0.5057	    -0.2015	    -1.6861	
