[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	40
[Rejected]	70
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     0.4144	     0.7290	    -0.4438	     0.9014	    -1.2449	     0.7490	    -1.0581	     0.3886	    -0.5881	    -0.5759	    -0.8414	     0.6343	    -2.5457	     2.6634	     0.0448	     0.1550	     0.4028	     0.4700	     0.5238	     0.5303	     0.4663	    -1.0152	     0.6340	    -0.8940	     0.7840	     0.0130	     0.5067	     0.4465	    -0.6458	    -3.1108	     1.4780	     0.0428	    -1.1486	
     0.4077	     0.7566	    -0.4117	     0.9751	    -1.2598	     0.8801	    -0.9903	     0.4161	    -1.0739	    -1.0602	    -0.8548	     0.8958	    -1.1063	     2.6835	     0.6692	     0.3822	     0.4162	     0.5043	     0.4896	     0.5728	     0.4998	    -0.9288	     0.6974	    -0.9722	     0.9039	     0.6851	     0.8301	     0.4242	    -1.1204	    -3.3768	     1.8319	    -0.0048	    -0.8863	
     0.3012	     0.6694	    -0.3856	     0.8566	    -1.1689	     0.8302	    -0.8510	     0.3968	    -1.0374	    -1.0341	    -0.8406	     1.0247	     0.3816	     2.3900	     0.9478	     0.3628	     0.4155	     0.4730	     0.5156	     0.5474	     0.4581	    -0.7537	     0.6311	    -0.9759	     0.8868	     1.0077	     0.8182	     0.3251	    -1.0675	    -3.2665	     1.7112	    -0.1673	    -0.6226	
     0.0702	     0.4302	    -0.4855	     0.5340	    -1.0698	     0.6447	    -0.6968	     0.2612	    -0.6052	    -0.6385	    -0.9114	     0.8154	     1.3718	     2.3035	     0.8495	     0.0737	     0.3417	     0.2659	     0.5499	     0.3761	     0.3277	    -0.5614	     0.4575	    -0.9916	     0.7162	     0.9518	     0.4568	     0.0867	    -0.6234	    -3.1093	     1.2500	    -0.2321	    -0.0936	
    -0.1034	     0.1903	    -0.6174	     0.1950	    -0.8813	     0.4949	    -0.4971	     0.1680	    -0.1731	    -0.2481	    -0.9151	     0.4734	     1.8583	     2.6776	     0.5157	    -0.1513	     0.2389	     0.0007	     0.6065	     0.1414	     0.2278	    -0.3692	     0.3196	    -0.9051	     0.5173	     0.6150	     0.2154	    -0.1659	    -0.1950	    -2.6623	     0.9460	    -0.1315	     0.8675	
    -0.2114	     0.0771	    -0.5510	     0.0170	    -0.3628	     0.4979	    -0.0053	     0.3528	     0.4386	     0.3450	    -0.6655	     0.2521	     2.2830	     2.3758	     0.2326	     0.0462	     0.3298	    -0.1133	     0.8837	     0.0572	     0.3590	     0.0480	     0.4128	    -0.5192	     0.4174	     0.3118	     0.3041	    -0.3455	     0.4196	    -1.6795	     0.7940	     0.0093	     1.3488	
    -0.3940	    -0.0846	    -0.3551	    -0.1544	     0.3473	     0.5023	     0.6481	     0.6680	     1.2000	     1.1050	    -0.3347	    -0.0228	     1.9977	     0.3373	     0.1193	     0.4724	     0.5578	    -0.1662	     1.2793	     0.0699	     0.5959	     0.6523	     0.5871	     0.0314	     0.2766	     0.1836	     0.4404	    -0.5466	     1.2064	    -0.5895	     0.3649	     0.1270	     0.7260	
    -0.6816	    -0.4542	    -0.3149	    -0.4964	     0.7608	     0.3116	     1.0109	     0.7723	     1.3781	     1.3039	    -0.2528	    -0.5086	     0.8078	    -2.0267	     0.1208	     0.7279	     0.6069	    -0.3696	     1.3896	    -0.0806	     0.6078	     1.0069	     0.5856	     0.3503	    -0.0587	     0.1583	     0.4635	    -0.8491	     1.3897	    -0.0486	    -0.2558	     0.2284	    -0.1636	
    -0.9051	    -0.8364	    -0.4296	    -0.9002	     0.8010	     0.0650	     1.0809	     0.6918	     1.0384	     0.9612	    -0.3765	    -1.0026	     0.3094	    -2.4514	     0.3331	     0.7674	     0.4833	    -0.6893	     1.2220	    -0.3995	     0.4402	     1.0956	     0.4798	     0.3585	    -0.4327	     0.3483	     0.4762	    -1.0838	     1.0112	    -0.0978	    -0.6097	     0.1904	    -0.6338	
    -0.9565	    -1.0271	    -0.4981	    -1.1640	     0.8137	    -0.0043	     1.1867	     0.7090	     1.0734	     0.9820	    -0.4487	    -1.3244	     0.8413	    -0.9971	     0.7101	     0.6795	     0.4006	    -0.9135	     1.1281	    -0.6521	     0.3508	     1.1961	     0.4537	     0.3287	    -0.6294	     0.7000	     0.5164	    -1.1397	     1.0403	    -0.2930	    -0.6894	     0.0197	    -0.7053	
    -0.8395	    -0.9958	    -0.3819	    -1.1595	     0.9619	     0.1842	     1.3894	     0.9220	     1.7178	     1.6600	    -0.3727	    -1.3378	     0.9300	     0.5452	     0.8137	     0.6005	     0.4810	    -0.9128	     1.2436	    -0.6782	     0.4625	     1.3675	     0.6333	     0.4419	    -0.5608	     0.7916	     0.6088	    -1.0190	     1.7153	    -0.2125	    -0.5173	    -0.0637	    -0.5756	
    -0.6473	    -0.8297	    -0.1115	    -0.8346	     1.2503	     0.6320	     1.6397	     1.4026	     2.4756	     2.4722	    -0.2789	    -1.0093	     0.6484	     1.0347	     0.5626	     0.7890	     0.7582	    -0.6714	     1.5706	    -0.4435	     0.8015	     1.6119	     1.0863	     0.6781	    -0.2107	     0.5569	     0.8152	    -0.8223	     2.4723	     0.1645	    -0.0740	    -0.0048	    -0.6680	
    -0.5847	    -0.7239	     0.1091	    -0.4390	     1.6012	     1.1163	     1.9273	     1.9271	     2.7848	     2.8059	    -0.2625	    -0.5846	     1.1133	     0.6473	     0.3965	     1.1355	     1.1322	    -0.3778	     1.9551	    -0.0799	     1.2389	     1.9062	     1.6168	     0.9389	     0.1961	     0.3841	     0.9940	    -0.7262	     2.7517	     0.5378	     0.3030	    -0.0041	    -1.0622	
    -0.7203	    -0.7723	     0.1501	    -0.2170	     1.8478	     1.3458	     2.0860	     2.1551	     2.3728	     2.3947	    -0.2952	    -0.2665	     1.8725	     0.1727	     0.4591	     1.2502	     1.3743	    -0.2244	     2.0870	     0.1742	     1.5004	     2.0820	     1.8649	     1.0872	     0.4003	     0.4139	     0.9977	    -0.8037	     2.3359	     0.6301	     0.5377	    -0.0212	    -1.4153	
    -0.8366	    -0.8431	     0.1121	    -0.1723	     1.8486	     1.2653	     1.9571	     1.9726	     1.4615	     1.4946	    -0.3407	    -0.0623	     1.6616	    -0.1179	     0.5172	     1.0274	     1.3431	    -0.1960	     1.8351	     0.2137	     1.4453	     1.9866	     1.7636	     1.1132	     0.3869	     0.4504	     0.8897	    -0.8573	     1.4486	     0.4945	     0.5996	     0.1702	    -1.4034	
    -0.6756	    -0.7038	     0.2164	    -0.1328	     1.7390	     1.0395	     1.6703	     1.6440	     0.6912	     0.7868	    -0.3020	     0.1530	     0.8413	    -0.7028	     0.5306	     0.8128	     1.1732	    -0.1409	     1.4552	     0.1853	     1.2784	     1.7333	     1.5423	     1.1207	     0.2952	     0.4772	     0.7593	    -0.6427	     0.6901	     0.4983	     0.3626	     0.4847	    -0.9415	
    -0.2345	    -0.3275	     0.5606	     0.0952	     1.8143	     0.9114	     1.5831	     1.5539	     0.6807	     0.8517	    -0.0136	     0.5501	     0.8600	    -1.4270	     0.6349	     0.8970	     1.1411	     0.1221	     1.2920	     0.3396	     1.2411	     1.6164	     1.4469	     1.3092	     0.3459	     0.6046	     0.7385	    -0.1830	     0.6774	     1.0034	     0.1883	     0.6165	    -0.4602	
     0.3153	     0.1694	     1.0754	     0.6026	     2.1548	     1.0105	     1.8245	     1.7327	     1.3215	     1.5118	     0.4580	     1.0471	     1.3249	    -1.1140	     0.8472	     1.1578	     1.3483	     0.5900	     1.3836	     0.7143	     1.3946	     1.7698	     1.5244	     1.7272	     0.6774	     0.8296	     0.8688	     0.3437	     1.3204	     1.8193	     0.3977	     0.6314	    -0.1137	
     0.8421	     0.7379	     1.5724	     1.2687	     2.4968	     1.3122	     2.1479	     1.8474	     1.8132	     1.9149	     0.8179	     1.4189	     0.5366	     0.4163	     1.0737	     1.2740	     1.6292	     1.1495	     1.4805	     1.1494	     1.6047	     2.0358	     1.6548	     2.1422	     1.2340	     1.0837	     1.0089	     0.8697	     1.8226	     2.1858	     0.8007	     0.6501	     0.5092	
     1.2384	     1.2773	     1.8033	     1.8051	     2.4841	     1.5559	     2.1568	     1.6664	     1.5293	     1.5289	     0.9281	     1.5403	    -0.8231	     1.3968	     1.1840	     1.0490	     1.7171	     1.5735	     1.3129	     1.4370	     1.6695	     2.0820	     1.6294	     2.2323	     1.7265	     1.1917	     0.9799	     1.3279	     1.5387	     1.7582	     1.0518	     0.5271	     1.3801	
     1.4724	     1.6149	     1.8048	     2.0525	     2.1458	     1.5484	     1.8148	     1.3348	     0.8208	     0.8114	     1.0250	     1.5165	    -0.5735	     0.8522	     1.0991	     0.7555	     1.5830	     1.7776	     0.9672	     1.5391	     1.5675	     1.8302	     1.4119	     2.0319	     1.9113	     1.1135	     0.8368	     1.6506	     0.8257	     1.2620	     1.0757	     0.1956	     2.0872	
     1.6266	     1.8041	     1.7810	     2.1143	     1.8530	     1.3934	     1.5012	     1.1567	     0.5094	     0.5253	     1.3476	     1.6066	     0.9292	     0.4550	     1.0111	     0.7607	     1.4235	     1.8626	     0.7407	     1.5361	     1.4557	     1.5724	     1.1973	     1.8747	     1.8666	     1.0539	     0.7653	     1.8323	     0.4964	     1.4363	     1.1874	    -0.0838	     2.3569	
     1.7510	     1.9494	     1.7855	     2.1441	     1.7666	     1.2832	     1.4311	     1.1344	     0.6845	     0.6490	     1.7782	     1.8465	     1.5447	     1.6307	     1.0372	     1.0006	     1.3043	     1.9207	     0.6960	     1.4832	     1.3566	     1.4994	     1.1146	     1.8926	     1.7950	     1.0971	     0.8524	     1.9143	     0.6528	     2.3117	     1.4802	    -0.0794	     2.1326	
     1.8300	     2.0217	     1.8033	     2.1255	     1.7338	     1.2213	     1.4103	     1.0025	     0.6822	     0.5656	     2.0956	     1.9464	     0.7430	     3.3377	     0.9657	     1.0542	     1.1367	     1.9117	     0.6006	     1.3782	     1.1644	     1.4465	     1.0431	     1.9663	     1.7973	     1.0151	     0.9396	     1.9225	     0.6514	     3.4733	     1.6270	     0.0376	     1.6498	
     1.7689	     1.7892	     1.6573	     1.8461	     1.4328	     1.0284	     1.1435	     0.6225	     0.3812	     0.2146	     2.1411	     1.6893	    -0.3068	     3.8287	     0.6505	     0.7875	     0.7917	     1.6592	     0.2698	     1.1457	     0.7829	     1.1693	     0.7883	     1.7704	     1.6326	     0.7029	     0.8405	     1.7757	     0.3593	     4.2318	     1.3856	    -0.0488	     1.0821	
     1.3874	     1.1902	     1.1350	     1.1703	     0.7190	     0.4830	     0.5631	     0.0593	     0.2113	     0.0015	     1.7805	     1.1447	    -0.6346	     2.5077	     0.2638	     0.4537	     0.2098	     1.0653	    -0.2622	     0.6421	     0.1511	     0.5845	     0.2436	     1.1110	     1.0306	     0.3356	     0.5269	     1.3391	     0.1738	     3.8525	     0.8045	    -0.3163	     0.1985	
     0.7035	     0.4012	     0.2939	     0.2703	    -0.2652	    -0.3805	    -0.2028	    -0.5621	     0.0199	    -0.1721	     1.0235	     0.6045	    -0.2412	     0.3433	     0.0269	     0.2339	    -0.5598	     0.2607	    -0.9171	    -0.1179	    -0.6491	    -0.1837	    -0.4828	     0.1014	     0.0859	     0.0957	     0.1335	     0.6432	    -0.0140	     2.2618	     0.2278	    -0.4876	    -0.8372	
     0.0307	    -0.2537	    -0.4818	    -0.4688	    -1.1816	    -1.1696	    -0.8905	    -1.0896	    -0.5069	    -0.6116	     0.1674	     0.2938	     0.3801	    -0.6976	    -0.0267	     0.1497	    -1.2721	    -0.4553	    -1.5489	    -0.8503	    -1.3547	    -0.8669	    -1.0952	    -0.8604	    -0.7322	    -0.0175	    -0.1690	    -0.0355	    -0.5087	     0.3284	     0.1853	    -0.4072	    -1.5293	
    -0.3500	    -0.5995	    -0.8796	    -0.8138	    -1.7084	    -1.5257	    -1.2779	    -1.3474	    -1.1588	    -1.1876	    -0.4092	     0.2536	     0.5999	    -0.0300	    -0.0729	     0.1535	    -1.7124	    -0.8435	    -1.9512	    -1.2817	    -1.7481	    -1.2581	    -1.3806	    -1.4103	    -1.0995	    -0.1151	    -0.2361	    -0.4051	    -1.1286	    -0.9173	     0.6614	    -0.1695	    -1.7469	
    -0.4700	    -0.7127	    -0.9683	    -0.8957	    -1.8246	    -1.5972	    -1.4448	    -1.4361	    -1.6670	    -1.6793	    -0.6119	     0.2491	     0.1417	     0.7255	    -0.3508	     0.1542	    -1.9434	    -0.9828	    -2.1479	    -1.4821	    -1.9604	    -1.4257	    -1.4812	    -1.5340	    -1.1971	    -0.4273	    -0.1601	    -0.4855	    -1.6561	    -1.0954	     0.8022	    -0.0048	    -1.6068	
    -0.5192	    -0.7492	    -0.9482	    -0.9568	    -1.7478	    -1.6539	    -1.5402	    -1.5061	    -1.9218	    -1.9170	    -0.5411	     0.0502	    -0.5475	     0.1943	    -0.8254	     0.0790	    -2.1155	    -1.0737	    -2.2962	    -1.6147	    -2.1683	    -1.5419	    -1.5832	    -1.4289	    -1.2642	    -0.9123	    -0.1348	    -0.4758	    -1.9422	    -0.4785	     0.0289	     0.0227	    -1.5219	
    -0.5661	    -0.6755	    -0.9370	    -1.0507	    -1.6860	    -1.7656	    -1.5655	    -1.5948	    -1.7839	    -1.7575	    -0.4182	    -0.2009	    -1.2910	    -1.1498	    -1.1026	    -0.0410	    -2.2697	    -1.1959	    -2.3938	    -1.7205	    -2.3620	    -1.5822	    -1.6995	    -1.2963	    -1.3409	    -1.1575	    -0.1877	    -0.4893	    -1.7947	     0.2159	    -1.0157	     0.0011	    -1.6955	
    -0.6704	    -0.5272	    -1.0584	    -1.2198	    -1.7531	    -1.9504	    -1.5633	    -1.7326	    -1.4136	    -1.3954	    -0.4987	    -0.2590	    -2.1464	    -1.9358	    -0.9156	    -0.1535	    -2.4389	    -1.3628	    -2.4244	    -1.9083	    -2.5244	    -1.5494	    -1.8418	    -1.3663	    -1.5086	    -0.9272	    -0.2569	    -0.5533	    -1.3789	     0.1622	    -1.3949	     0.0615	    -1.7305	
    -0.9260	    -0.5227	    -1.3915	    -1.5156	    -1.9669	    -2.1799	    -1.6162	    -1.8824	    -1.1886	    -1.1861	    -0.8190	    -0.1726	    -2.3267	    -1.5626	    -0.4417	    -0.1595	    -2.6438	    -1.6735	    -2.4318	    -2.2257	    -2.6987	    -1.5740	    -2.0243	    -1.7001	    -1.8066	    -0.4489	    -0.3307	    -0.7619	    -1.1286	    -0.7251	    -0.8823	     0.1986	    -1.4868	
    -1.3164	    -0.7917	    -1.8288	    -1.8397	    -2.2627	    -2.3140	    -1.7547	    -1.9494	    -1.1804	    -1.1429	    -1.1401	    -0.1815	    -1.3804	    -0.7199	    -0.0781	     0.0410	    -2.8427	    -2.1220	    -2.4042	    -2.5952	    -2.8530	    -1.7260	    -2.1227	    -2.1494	    -2.0703	    -0.1159	    -0.3575	    -1.1293	    -1.1465	    -1.7101	     0.1004	     0.3297	    -1.2127	
    -1.6122	    -1.1352	    -2.0762	    -2.0096	    -2.4519	    -2.2439	    -1.8181	    -1.8898	    -1.2020	    -1.1369	    -1.1811	    -0.3492	     0.1037	    -0.0762	     0.0098	     0.3695	    -2.8933	    -2.4461	    -2.2888	    -2.8187	    -2.8850	    -1.8586	    -2.0556	    -2.3759	    -2.1217	    -0.0369	    -0.2167	    -1.4243	    -1.2277	    -2.0327	     0.9319	     0.3297	    -1.0964	
    -1.6569	    -1.3602	    -1.9838	    -2.0014	    -2.2977	    -2.0197	    -1.6318	    -1.6931	    -1.0754	    -1.0341	    -0.9300	    -0.5444	     1.3323	     0.4409	     0.0239	     0.6065	    -2.7332	    -2.4774	    -2.1084	    -2.8038	    -2.7300	    -1.7118	    -1.8388	    -2.1963	    -2.0077	    -0.0235	    -0.0021	    -1.4616	    -1.1360	    -1.6453	     1.1427	     0.2030	    -1.2209	
    -1.6584	    -1.5479	    -1.8132	    -1.9597	    -1.9296	    -1.7492	    -1.3167	    -1.4383	    -0.6924	    -0.6876	    -0.7326	    -0.7902	     1.3591	     0.4252	     0.1253	     0.7279	    -2.5313	    -2.3999	    -1.9565	    -2.6816	    -2.5475	    -1.3862	    -1.5259	    -1.8879	    -1.8908	     0.0637	     0.1134	    -1.4452	    -0.7345	    -1.2496	     0.6763	     0.0339	    -1.2753	
    -1.7157	    -1.6917	    -1.7849	    -1.9574	    -1.7702	    -1.5183	    -1.1833	    -1.1991	    -0.1232	    -0.0990	    -0.7877	    -1.0830	    -0.0043	    -0.4115	     0.2810	     0.8561	    -2.4687	    -2.3925	    -1.8633	    -2.5870	    -2.4864	    -1.2521	    -1.2316	    -1.8297	    -1.7790	     0.2239	     0.1014	    -1.4988	    -0.0974	    -1.3852	     0.0400	    -0.0242	    -1.2462	
    -1.6382	    -1.6880	    -1.8206	    -1.9366	    -1.9244	    -1.3372	    -1.2988	    -0.9965	     0.5056	     0.5514	    -0.9017	    -1.2700	    -1.1301	    -1.0835	     0.3808	     0.9432	    -2.5029	    -2.3679	    -1.7784	    -2.5103	    -2.5080	    -1.3847	    -1.0207	    -1.9847	    -1.6538	     0.3706	     0.1350	    -1.4794	     0.6052	    -1.7213	    -0.2900	     0.0294	    -1.5472	
    -1.4162	    -1.6090	    -1.7811	    -1.8770	    -2.1397	    -1.1643	    -1.5119	    -0.8214	     1.0041	     1.0171	    -0.8816	    -1.2298	    -0.3619	    -0.9166	     0.2229	     0.9172	    -2.5238	    -2.2494	    -1.6733	    -2.4104	    -2.5058	    -1.5799	    -0.8747	    -2.0764	    -1.5376	     0.2663	     0.2154	    -1.3632	     1.0820	    -1.7563	    -0.4316	     0.1114	    -1.8758	
    -1.1495	    -1.4987	    -1.5062	    -1.6788	    -2.0675	    -0.8671	    -1.5461	    -0.6217	     1.1859	     1.1333	    -0.6722	    -0.9541	     1.8546	    -0.4748	    -0.1593	     0.8792	    -2.3807	    -1.9797	    -1.5154	    -2.1772	    -2.3679	    -1.5852	    -0.6467	    -1.8677	    -1.2999	    -0.1077	     0.3011	    -1.1859	     1.1520	    -1.2563	    -0.5329	     0.0883	    -1.7886	
    -0.7889	    -1.2544	    -0.9005	    -1.3077	    -1.5139	    -0.4454	    -1.2198	    -0.3438	     1.1985	     1.1571	    -0.1857	    -0.5816	     3.4848	    -0.3116	    -0.4872	     0.8836	    -2.0112	    -1.5036	    -1.2472	    -1.7399	    -1.9813	    -1.2737	    -0.3062	    -1.2546	    -0.9065	    -0.4333	     0.3719	    -0.8432	     1.0902	    -0.1678	    -0.5210	    -0.0257	    -1.2775	
    -0.2837	    -0.8334	    -0.1278	    -0.9069	    -0.6362	    -0.1473	    -0.6662	    -0.0130	     1.3699	     1.4283	     0.5832	    -0.3156	     2.8507	    -0.0926	    -0.6183	     0.9797	    -1.5321	    -0.9046	    -0.8709	    -1.1923	    -1.4672	    -0.7388	    -0.0164	    -0.3597	    -0.6093	    -0.5458	     0.4360	    -0.3320	     1.2765	     1.4162	    -0.4219	    -0.0004	    -0.3514	
     0.1723	    -0.3685	     0.4906	    -0.6491	     0.1796	    -0.0855	    -0.1462	     0.2746	     1.6359	     1.7524	     1.2805	    -0.1450	     0.1574	     0.2226	    -0.5207	     1.2398	    -1.0970	    -0.3749	    -0.4738	    -0.7281	    -1.0268	    -0.1971	     0.1431	     0.4404	    -0.5385	    -0.4325	     0.4948	     0.1403	     1.5804	     3.0352	    -0.3407	     0.2105	     0.5963	
     0.3026	    -0.1383	     0.7305	    -0.5977	     0.6214	    -0.1771	     0.2152	     0.4497	     1.6605	     1.7487	     1.4936	    -0.0847	    -2.7603	     0.0326	    -0.1854	     1.4074	    -0.8102	    -0.0865	    -0.2227	    -0.4770	    -0.7653	     0.2060	     0.1706	     0.8428	    -0.5698	    -0.1248	     0.3890	     0.3109	     1.6304	     3.7810	    -0.4770	     0.3446	     0.9249	
     0.0858	    -0.2403	     0.6299	    -0.6685	     0.6982	    -0.2591	     0.4141	     0.5368	     1.4042	     1.4663	     1.2113	    -0.1703	    -4.0321	    -0.4621	     0.2221	     1.2033	    -0.6440	    -0.0455	    -0.1221	    -0.4077	    -0.6632	     0.4012	     0.1460	     0.8055	    -0.5601	     0.2373	     0.0850	     0.1448	     1.4143	     3.1030	    -0.8920	     0.2619	     0.5799	
    -0.1958	    -0.4639	     0.4354	    -0.6774	     0.6483	    -0.1757	     0.5765	     0.7216	     1.2775	     1.3367	     0.8395	    -0.3216	    -3.0114	    -0.7296	     0.5611	     0.8501	    -0.4429	    -0.0791	     0.0142	    -0.3295	    -0.5217	     0.5189	     0.2488	     0.6252	    -0.4558	     0.5442	    -0.1541	    -0.1182	     1.3077	     1.6524	    -1.3078	     0.1844	     0.2484	
    -0.2264	    -0.5153	     0.3892	    -0.5537	     0.7071	     0.0471	     0.7911	     1.0763	     1.4355	     1.4909	     0.7449	    -0.4453	    -0.8440	    -0.9658	     0.8122	     0.7100	    -0.1344	    -0.0202	     0.3331	    -0.1365	    -0.2035	     0.7223	     0.5089	     0.5835	    -0.3053	     0.7871	    -0.1072	    -0.1786	     1.4530	     0.5996	    -1.4762	     0.2924	     0.5829	
     0.0791	    -0.2649	     0.5561	    -0.3071	     0.9672	     0.2870	     1.1026	     1.5211	     1.7931	     1.8418	     0.9594	    -0.3909	     0.6387	    -0.8950	     1.0484	     0.9052	     0.2545	     0.2234	     0.8286	     0.1973	     0.2614	     1.0769	     0.8479	     0.7735	    -0.1175	     1.0300	     0.2467	     0.0464	     1.7861	     0.5772	    -1.2184	     0.4213	     1.6074	
     0.5448	     0.2082	     0.8832	     0.0810	     1.3687	     0.5441	     1.6032	     1.9890	     2.2468	     2.2568	     1.3163	    -0.0690	     0.9620	    -0.1082	     1.5409	     1.3031	     0.7470	     0.6265	     1.4440	     0.6629	     0.8276	     1.6417	     1.2763	     1.1147	     0.2222	     1.5098	     0.7809	     0.4451	     2.2182	     1.2791	    -0.5575	     0.4377	     2.4798	
     0.8219	     0.5464	     1.1313	     0.4737	     1.6496	     0.7549	     2.0942	     2.2795	     2.3757	     2.3410	     1.4765	     0.2670	     0.9494	     0.6823	     2.0594	     1.5087	     1.1575	     0.9387	     1.9082	     1.0347	     1.2583	     2.1573	     1.5907	     1.3457	     0.6134	     2.0098	     1.0938	     0.7356	     2.3374	     1.7403	    -0.0054	     0.4228	     2.5156	
     0.7445	     0.5479	     1.0724	     0.6749	     1.5803	     0.8495	     2.1844	     2.2982	     1.9056	     1.9268	     1.2165	     0.3750	     0.9732	     0.9133	     2.0058	     1.4059	     1.3080	     0.9961	     1.9864	     1.1085	     1.3641	     2.2325	     1.6354	     1.2190	     0.8242	     1.9613	     1.0365	     0.7669	     1.9388	     1.3499	     0.2203	     0.5405	     1.9635	
     0.4934	     0.3825	     0.8079	     0.6763	     1.2510	     0.8123	     1.8580	     2.1901	     1.2082	     1.3754	     0.7031	     0.3773	     0.9382	     0.7873	     1.5059	     1.3158	     1.2685	     0.8858	     1.8180	     0.9840	     1.2761	     1.8682	     1.5035	     0.8458	     0.8078	     1.4845	     0.9858	     0.6321	     1.3353	     0.5303	     0.3671	     0.7223	     1.1901	
     0.1924	     0.1732	     0.5114	     0.5050	     0.8792	     0.5418	     1.4311	     2.0299	     0.8148	     1.0081	     0.2822	     0.3259	     1.0037	     0.4424	     1.1743	     1.3217	     1.1538	     0.6854	     1.6504	     0.8142	     1.1644	     1.4264	     1.2413	     0.4218	     0.5538	     1.1589	     1.0030	     0.3862	     0.9449	    -0.1164	     0.3284	     0.7410	     0.2551	
    -0.0423	     0.0674	     0.3356	     0.2770	     0.6177	     0.1216	     1.2225	     1.8347	     0.9393	     1.0059	     0.1697	     0.2380	     1.2392	    -0.0710	     1.1907	     1.2316	     1.0711	     0.5080	     1.6116	     0.6666	     1.0951	     1.1850	     0.9105	     0.1186	     0.1939	     1.2029	     0.8264	     0.1858	     0.9993	    -0.4420	     0.0691	     0.6121	    -0.6554	
    -0.0282	     0.2566	     0.2968	     0.1481	     0.4091	    -0.2286	     1.1085	     1.6224	     1.0458	     1.0267	     0.3179	     0.2551	     1.5663	    -0.3668	     1.2600	     1.0267	     0.9422	     0.4492	     1.5267	     0.5325	     0.9997	     1.0523	     0.6348	    -0.0669	    -0.0765	     1.3012	     0.5373	     0.2685	     1.0611	    -0.5828	    -0.1239	     0.4981	    -1.1598	
     0.3168	     0.6783	     0.3415	     0.2047	     0.1878	    -0.3649	     0.8626	     1.3803	     0.4885	     0.4910	     0.5832	     0.4302	     1.8136	     0.1838	     1.2108	     0.8657	     0.7358	     0.4991	     1.2398	     0.4416	     0.8276	     0.8363	     0.4753	    -0.1556	    -0.1280	     1.2513	     0.3935	     0.6194	     0.4874	    -0.5158	    -0.0613	     0.3938	    -1.2946	
     0.8786	     1.1589	     0.5643	     0.5296	     0.1878	    -0.0967	     0.7107	     1.3475	    -0.3378	    -0.2726	     0.9162	     0.6991	     1.9753	     1.8826	     1.2302	     0.8717	     0.7187	     0.7561	     1.0305	     0.5921	     0.8105	     0.7074	     0.6072	    -0.0006	     0.1708	     1.2431	     0.4389	     1.1193	    -0.3366	    -0.1574	     0.4707	     0.2380	    -1.3855	
     1.3651	     1.4845	     0.9644	     1.0161	     0.4635	     0.5061	     0.7889	     1.6380	    -0.6611	    -0.5170	     1.1837	     0.9905	     2.3374	     4.1334	     1.1847	     0.9484	     1.0234	     1.1935	     1.1542	     0.9908	     1.0534	     0.7856	     1.0505	     0.3645	     0.7356	     1.2044	     0.5418	     1.6096	    -0.6175	     0.2181	     1.3305	     0.1412	    -1.1866	
     1.6631	     1.6074	     1.4353	     1.4765	     0.8777	     1.1453	     1.0154	     2.0366	    -0.1604	     0.0120	     1.3469	     1.3250	     2.7420	     5.4529	     0.8204	     1.0073	     1.4794	     1.6599	     1.5125	     1.4631	     1.4453	     1.0233	     1.5795	     0.8078	     1.3316	     0.8847	     0.6334	     1.9679	    -0.1079	     0.5296	     2.0822	     0.1591	    -0.4140	
     1.9209	     1.7393	     1.9583	     1.9131	     1.4581	     1.7108	     1.4498	     2.4576	     0.8588	     0.9925	     1.6128	     1.6908	     2.2562	     4.7429	     0.5045	     1.2077	     2.0106	     2.1203	     1.9983	     1.9824	     1.9564	     1.4591	     2.0690	     1.3755	     1.8941	     0.6039	     0.7958	     2.2652	     0.8831	     1.0049	     2.2856	     0.1717	     0.6083	
